2023/05/03更新,#genre#
吉林卫视,http://124.238.110.101:9999udp://@224.254.201.15:6339
吉林卫视,http://175.10.228.184:9998/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://219.135.208.218:8083/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.205.113.32:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.205.65.193:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.159.11.223:8099/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://36.249.151.142:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://49.234.31.101:7004udp://@224.9.2.73:5000
吉林卫视,http://58.23.26.184:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://59.48.75.130:3052/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.54.14.232:9801udp://@227.1.2.35:10204
吉林卫视,http://www.zhongyunkj.com:58008/paiptv/JLWS.m3u8
吕梁一台,http://124.165.251.82:9999/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
吕梁二台,http://124.165.251.82:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://123.154.30.252:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://124.231.212.63:9999udp://@228.1.1.112:6112
哈哈炫动,http://124.231.213.242:9999udp://@228.1.1.112:6112
哈哈炫动,http://175.10.228.184:9998/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
唐山新闻综合,http://121.19.134.150:808/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://49.234.31.101:7004udp://@224.9.2.44:5000
嘉佳卡通,http://58.53.152.170:9901/tsfile/live/faacts/1001_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://58.53.152.175:9901/tsfile/live/faacts/1001_1.m3u8?key=txiptv&playlive=1&authid=0
四川,http://123.189.36.143:9901/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
四川,http://42.5.185.253:9901/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://103.48.232.8:8008/paiptv/SCTV.m3u8
四川卫视,http://111.33.89.26:9901rtp://224.2.5.112:8112
四川卫视,http://113.195.162.70:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://113.201.61.98:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://113.218.218.5:8001/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://118.81.81.146:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://121.19.134.13:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://123.139.57.170:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.154.30.252:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.182.211.73:8088/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://124.165.251.82:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://124.231.212.63:9999udp://@228.1.1.36:6036
四川卫视,http://124.231.213.242:9999udp://@228.1.1.36:6036
四川卫视,http://124.238.110.101:9999udp://@224.254.200.202:6325
四川卫视,http://175.10.228.184:9998/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://219.135.208.218:8083/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.205.113.32:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.205.65.193:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.234.25.122:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://223.159.11.223:8099/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://36.249.151.142:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://49.234.31.101:7004udp://@224.9.2.65:5000
四川卫视,http://58.23.26.184:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://59.48.75.130:3052/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.136.67.238:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.54.14.232:9801udp://@227.1.2.24:10138
四川卫视,http://www.zhongyunkj.com:58008/paiptv/SCWS.m3u8
国防军事,http://124.238.110.101:9999udp://@239.254.200.101:6235
天天围棋,http://124.238.110.101:9999udp://@224.254.201.156:6270
天津,http://123.189.36.143:9901/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0
天津,http://42.5.185.253:9901/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0
天津5,http://111.33.89.26:9901rtp://224.2.5.210:8210
天津卫视,http://103.48.232.8:8008/paiptv/TJ.m3u8
天津卫视,http://111.33.89.26:9901rtp://224.2.5.98:6098
天津卫视,http://111.74.155.231:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://113.195.162.70:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://113.201.61.98:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://113.218.218.5:8001/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://118.81.81.146:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://121.19.134.13:808/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://121.19.134.150:808/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://123.139.57.170:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.154.30.252:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.182.211.73:8088/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://124.165.251.82:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://124.231.212.63:9999udp://@228.1.1.34:6034
天津卫视,http://124.231.213.242:9999udp://@228.1.1.34:6034
天津卫视,http://124.238.110.101:9999udp://@224.254.200.54:1234
天津卫视,http://171.8.138.76:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://175.10.228.184:9998/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://219.135.208.218:8083/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.205.113.32:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.205.65.193:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.234.25.122:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://223.159.11.223:8099/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://36.249.151.142:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://49.234.31.101:7004udp://@224.9.2.58:5000
天津卫视,http://58.19.13.92:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://58.23.26.184:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://59.48.75.130:3052/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.54.14.232:9801udp://@227.1.2.87:10516
央广购物,http://111.33.89.26:9901rtp://224.2.5.153:8153
女性时尚,http://111.33.89.26:9901udp://@224.2.2.240:7000
娄底公共,http://124.231.212.63:9999udp://@228.1.1.164:6164
娄底公共,http://124.231.213.242:9999udp://@228.1.1.164:6164
娄底教育,http://124.231.212.63:9999udp://@228.1.1.121:6121
娄底教育,http://124.231.213.242:9999udp://@228.1.1.121:6121
娄底综合,http://124.231.212.63:9999udp://@228.1.1.137:6137
娄底综合,http://124.231.213.242:9999udp://@228.1.1.137:6137
娱乐,http://49.234.31.101:7004udp://@224.9.2.9:5000
宁夏卫视,http://111.33.89.26:9901rtp://224.2.5.46:6046
宁夏卫视,http://111.74.155.231:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://113.195.162.70:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://121.19.134.13:808/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://123.154.30.252:9901/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://123.182.211.73:8088/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://123.189.36.143:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://124.231.212.63:9999udp://@228.1.1.47:6047
宁夏卫视,http://124.231.213.242:9999udp://@228.1.1.47:6047
宁夏卫视,http://124.238.110.101:9999udp://@224.254.200.87:8124
宁夏卫视,http://175.10.228.184:9998/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://219.135.208.218:8083/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://36.249.151.142:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://42.5.185.253:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://49.234.31.101:7004udp://@224.9.2.95:5000
宁夏卫视,http://58.23.26.184:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://59.48.75.130:3052/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://61.54.14.232:9801udp://@227.1.2.41:10240
安徽,http://123.189.36.143:9901/tsfile/live/1152_1.m3u8?key=txiptv&playlive=1&authid=0
安徽,http://42.5.185.253:9901/tsfile/live/1152_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.33.89.26:9901rtp://224.2.5.234:8234
安徽卫视,http://111.74.155.231:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://113.195.162.70:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://113.201.61.98:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://113.218.218.5:8001/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://118.81.81.146:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://121.19.134.13:808/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://121.19.134.150:808/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://123.139.57.170:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.154.30.252:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.182.211.73:8088/tsfile/live/faacts/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://124.231.212.63:9999udp://@228.1.1.30:6030
安徽卫视,http://124.231.213.242:9999udp://@228.1.1.30:6030
安徽卫视,http://124.238.110.101:9999udp://@224.254.200.163:6000
安徽卫视,http://175.10.228.184:9998/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://219.135.208.218:8083/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.205.113.32:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.205.65.193:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.234.25.122:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://223.159.11.223:8099/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://36.249.151.142:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://49.234.31.101:7004udp://@224.9.2.67:5000
安徽卫视,http://58.19.13.92:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.23.26.184:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.53.152.170:9901/tsfile/live/faacts/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.53.152.175:9901/tsfile/live/faacts/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://59.48.75.130:3052/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://61.136.67.238:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://61.54.14.232:9801udp://@227.1.2.88:10522
安徽卫视,http://www.zhongyunkj.com:58008/paiptv/AHWS.m3u8
宝坻电视台,http://111.33.89.26:9901udp://224.2.2.215:7000
宝贝家,http://124.238.110.101:9999udp://@239.254.200.113:6243
家家购物,http://111.33.89.26:9901rtp://224.2.5.151:8151
家庭影院,http://123.189.36.143:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://124.231.212.63:9999udp://@228.1.1.106:6106
家庭影院,http://124.231.213.242:9999udp://@228.1.1.106:6106
家庭影院,http://42.5.185.253:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
家庭理财,http://124.231.212.63:9999udp://@228.1.1.113:6113
家庭理财,http://124.231.213.242:9999udp://@228.1.1.113:6113
家有购物,http://111.33.89.26:9901rtp://224.2.5.110:8110
少儿动画,http://49.234.31.101:7004udp://@224.9.2.46:5000
少儿卫视,http://49.234.31.101:7004udp://@224.9.2.41:5000
山东,http://123.189.36.143:9901/tsfile/live/1134_1.m3u8?key=txiptv&playlive=1&authid=0
山东,http://42.5.185.253:9901/tsfile/live/1134_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://103.48.232.8:8008/paiptv/shandong.m3u8
山东卫视,http://111.74.155.231:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://113.195.162.70:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://113.201.61.98:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://113.218.218.5:8001/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://115.149.139.141:10001/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://118.81.81.146:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://121.19.134.13:808/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://121.19.134.150:808/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.139.57.170:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.154.30.252:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.182.211.73:8088/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.165.251.82:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.231.212.63:9999udp://@228.1.1.32:6032
山东卫视,http://124.231.213.242:9999udp://@228.1.1.32:6032
山东卫视,http://124.238.110.101:9999udp://@224.254.200.55:8052
山东卫视,http://171.8.138.76:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://175.10.228.184:9998/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://219.135.208.218:8083/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.205.113.32:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.205.65.193:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.234.25.122:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://223.159.11.223:8099/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://36.249.151.142:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://49.234.31.101:7004udp://@224.9.2.59:5000
山东卫视,http://58.19.13.92:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.23.26.184:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.53.152.170:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.53.152.175:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://59.48.75.130:3052/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.136.67.238:50085/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.54.14.232:9801udp://@227.1.2.89:10528
山东教育,http://111.33.89.26:9901rtp://224.2.5.35:6035
山东教育,http://121.19.134.13:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://124.231.212.63:9999udp://@228.1.1.60:6060
山东教育,http://124.231.213.242:9999udp://@228.1.1.60:6060
山东教育,http://124.238.110.101:9999udp://@239.254.200.247:4120
山西卫视,http://111.33.89.26:9901rtp://224.2.5.42:6042
山西卫视,http://113.195.162.70:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://113.201.61.98:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://118.81.81.146:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.139.57.170:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://123.154.30.252:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://123.182.211.73:8088/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.189.36.143:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://124.165.251.82:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://124.231.212.63:9999udp://@228.1.1.56:6056
山西卫视,http://124.231.213.242:9999udp://@228.1.1.56:6056
山西卫视,http://124.238.110.101:9999udp://@224.254.200.83:8172
山西卫视,http://171.8.138.76:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://175.10.228.184:9998/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://219.135.208.218:8083/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://221.205.113.32:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://221.205.65.193:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://223.159.11.223:8099/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://36.249.151.142:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://42.5.185.253:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://49.234.31.101:7004udp://@224.9.2.90:5000
山西卫视,http://58.23.26.184:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://59.48.75.130:3052/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://61.54.14.232:9801udp://@227.1.2.37:10216
岚县电视台,http://124.165.251.82:9999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东,http://123.189.36.143:9901/tsfile/live/1146_1.m3u8?key=txiptv&playlive=1&authid=0
广东,http://42.5.185.253:9901/tsfile/live/1146_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://116.21.122.2:4433/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://219.135.208.218:8083/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://219.137.29.213:4433/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://49.234.31.101:7004udp://@224.9.2.16:5000
广东公共,http://116.21.122.2:4433/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
广东公共,http://219.135.208.218:8083/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://219.137.29.213:4433/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
广东公共,http://49.234.31.101:7004udp://@224.9.2.15:5000
广东南方卫视,http://219.135.208.218:8083/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://103.48.232.8:8008/paiptv/GDTV.m3u8
广东卫视,http://111.33.89.26:9901rtp://224.2.5.137:8137
广东卫视,http://111.74.155.231:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://113.195.162.70:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://113.201.61.98:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://113.218.218.5:8001/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.21.122.2:4433/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://118.81.81.146:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://121.19.134.13:808/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://121.19.134.150:808/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://123.139.57.170:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.154.30.252:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.182.211.73:8088/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.165.251.82:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.231.212.63:9999udp://@228.1.1.27:6027
广东卫视,http://124.231.213.242:9999udp://@228.1.1.27:6027
广东卫视,http://124.238.110.101:9999udp://@224.254.200.56:8048
广东卫视,http://171.8.138.76:85/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://175.10.228.184:9998/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://219.135.208.218:8083/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://219.137.29.213:4433/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.205.113.32:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.205.65.193:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.234.25.122:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://223.159.11.223:8099/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://49.234.31.101:7004udp://@224.9.2.12:5000
广东卫视,http://58.19.13.92:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.53.152.170:9901/tsfile/live/faacts/0125_2.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.53.152.175:9901/tsfile/live/faacts/0125_2.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.48.75.130:3052/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.136.67.238:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.54.14.232:9801udp://@227.1.2.151:10924
广东少儿,http://219.135.208.218:8083/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://219.135.208.218:8083/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://116.21.122.2:4433/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://219.135.208.218:8083/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://219.137.29.213:4433/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://49.234.31.101:7004udp://@224.9.2.14:5000
广东珠江,http://116.21.122.2:4433/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
广东珠江,http://219.135.208.218:8083/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://219.137.29.213:4433/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
广东珠江,http://49.234.31.101:7004udp://@224.9.2.13:5000
广东经济科教,http://219.135.208.218:8083/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东综合,http://116.21.122.2:4433/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
广东综合,http://219.137.29.213:4433/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
广东综艺,http://219.135.208.218:8083/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广州影视,http://116.21.122.2:4433/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
广州影视,http://219.137.29.213:4433/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
广州新闻,http://116.21.122.2:4433/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
广州新闻,http://219.137.29.213:4433/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://103.48.232.8:8008/paiptv/GXTV.m3u8
广西卫视,http://111.33.89.26:9901rtp://224.2.5.127:8127
广西卫视,http://111.74.155.231:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://113.195.162.70:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://113.201.61.98:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://113.218.218.5:8001/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
